1129;;Bare Behind Bars;Oswaldo de Oliveira;1980
1130;;Eaten Alive!;Umberto Lenzi;1980
1131;;Patrick Still Lives;Mario Landi;1980
1132;;Nightmare City;Umberto Lenzi;1980
1133;;Inferno;Dario Argento;1980
1134;;House on the Edge of the Park;Ruggero Deodato;1980
1135;;Hell of the Living Dead;Bruno Mattei, Claudio Fragasso;1980
1136;;City of the Living Dead;Lucio Fulci;1980
1137;;Steven Spielberg;Raiders of the Lost Ark;1981
1138;;The Decline of Western Civilization;Penelope Spheeris;1981
1139;;Reds;Warren Beatty;1981
1140;;Chariots of Fire;Hugh Hudson;1981
1141;;Father and Son;Allen Fong;1981
1142;;Body Heat;Lawrence Kasdan;1981
1143;;My Dinner with Andre;Louis Malle;1981
1144;;The Beyond;Lucio Fulci;1981
1145;;Scanners;David Cronenberg;1981
1146;;Vernon, Florida;Errol Morris;1981
1147;;Mommie Dearest;Frank Perry;1981
1148;;Omen III: The Final Conflict;Graham Baker;1981
1149;;Man on the Brink;Gwok-Ming Cheung;1981
1150;;Looker;Michael Crichton;1981
1151;;Roar;Noel Marshall;1981
1152;;Lola;Rainer Werner Fassbinder;1981
1153;;The Evil Dead;Sam Raimi;1981
1154;;The Prodigal Son;Sammo Hung;1981
1155;;Rise and Fall of Idi Amin;Sharad Patel;1981
1156;;Time Bandits;Terry Gilliam;1981
1157;;An American Werewolf in London;John Landis;1981
1158;;Diva;Jean-Jacques Beineix;1981
1159;;The Boat;Wolfgang Petersen;1981
1160;;Gallipoli;Peter Weir;1981
1161;;Man of Iron;Andrzej Wajda;1981
1162;;Three Brothers;Francesco Rosi;1981
1163;;Dead Kids;Michael Laughlin;1981
1164;;Student Bodies;Mickey Rose;1981
1165;;My Bloody Valentine;George Mihalka;1981
1166;;Happy Birthday to Me;J. Lee Thompson;1981
1167;;The Burning;Tony Maylam;1981
1168;;HANDsome;Joe Gage;1981
1169;;Performance;Steve Scott;1981
1170;;Polyester;John Waters;1981
1171;;Cannibal Ferox;Umberto Lenzi;1981
1172;;Possession;Joel Bergvall, Simon Sandquist;1981
1173;;The Other Hell;Bruno Mattei;1981
1174;;Burial Ground;Andrea Bianchi;1981
1175;;Tootsie;Sydney Pollack;1982
1176;;Burden of Dreams;Les Blank;1982
1177;;E.T.: The Extra-Terrestrial;Steven Spielberg;1982
1178;;Gandhi;Richard Attenborough;1982
1179;;Tiempo de revancha;Adolfo Aristarain;1982
1180;;Boat People;Ann Hui;1982
1181;;Pura sangre;Luis Ospina;1982
1182;;1990: The Bronx Warriors;Enzo G. Castellari;1982
1183;;Vice Squad;Gary Sherman;1982
1184;;Megaforce;Hal Needham;1982
1185;;Fanny and Alexander;Ingmar Bergman;1982
1186;;Broken Sky;ingrid thulin;1982
1187;;Une Chambre en Ville;Jacques Demy;1982
1188;;The Atomic Cafe;Jayne Loader, Kevin Rafferty, Pierce Rafferty;1982
1189;;Butterfly;Matt Cimber;1982
1190;;Nomad;Patrick Tam, Terry Tong;1982
1191;;Cat People;Paul Schrader;1982
1192;;Querelle;Rainer Werner Fassbinder;1982
1193;;Veronika Voss;Rainer Werner Fassbinder;1982
1194;;Summer Lovers;Randal Kleiser;1982
1195;;I, the Jury;Richard T. Heffron;1982
1196;;Blade Runner ;Ridley Scott;1982
1197;;E.T. The Extra Terrestrial;Steven Spielberg;1982
1198;;Fast Times at Ridgemont High;Amy Heckerling;1982
1199;;Too Early, Too Late (Zu Früh, Zu Spät / Trop Tôt, Trop Tard);Danièle Huillet, Jean-Marie Straub;1982
1200;;Poltergeist;Tobe Hooper;1982
1201;;The Road;Yılmaz Güney, Şerif Gören;1982
1202;;Diner;Barry Levinson;1982
1203;;Fitzcarraldo;Werner Herzog;1982
1204;;The Night of the Shooting Stars;Paolo Taviani, Vittorio Taviani;1982
1205;;A Question of Silence;Marleen Gorris;1982
1206;;The Draughtsman's Contract;Peter Greenaway;1982
1207;;The Thing;John Carpenter;1982
1208;;Visiting Hours;Jean-Claude Lord;1982
1209;;Boardinghouse;John Wintergate;1982
1210;;Slumber Party Massacre;Amy Holden Jones;1982
1211;;Nightbeast;Don Dohler;1982
1212;;Night Warning;William Asher;1982
1213;;Basket Case;Frank Henenlotter;1982
1214;;Sleaze;Christopher Rage;1982
1215;;Celebration;Zachary Youngblood;1982
1216;;Skin Deep;Tom De Simone;1982
1217;;Forbidden Portraits;Enrico Montenegro;1982
1218;;Tenebre;Dario Argento;1982
1219;;Pieces;Juan Piquer Simón;1982
1220;;New York Ripper;Lucio Fulci;1982
1221;;The Mad Foxes;Paul Grau;1982
1222;;Ferat Vampire;Juraj Herz;1982
1223;;The Right Stuff;Philip Kaufman;1983
1224;;The Big Chill;Lawrence Kasdan;1983
1225;;Terms of Endearment;James L. Brooks;1983
1226;;Ah Ying;Allen Fong;1983
1227;;Nostalgia;Andrei Tarkovsky;1983
1228;;Scarface;Brian De Palma;1983
1229;;Last Step to Death;"Çetin İnanç
";1983
1230;;Sunless (Sans Soleil);Chris Marker;1983
1231;;Videodrome;David Cronenberg;1983
1232;;The Dead Zone;David Cronenberg;1983
1233;;Warriors of the Wasteland (The New Barbarians);Enzo G. Castellari;1983
1234;;Of Unknown Origin;George Pan Cosmatos;1983
1235;;Koyaanisqatsi;Godfrey Reggio;1983
1236;;Reign Behind the Curtain;Han Hsiang Li;1983
1237;;Zu: Warriors from the Magic Mountain;Hark Tsui;1983
1238;;10 to Midnight;J. Lee Thompson;1983
1239;;The Moon in the Gutter;Jean Jacques Beinfix;1983
1240;;Merry Christmas Mr. Lawrence;Nagisa Oshima;1983
1241;;The Fourth Man;Paul Verhoeven;1983
1242;;Money (L'argent);Robert Bresson;1983
1243;;2019: After the Fall of New York;"Sergio Martino
";1983
1244;;W;Willy Milan;1983
1245;;A Christmas Story;Bob Clark;1983
1246;;Star Wars: Episode VI - Return of the Jedi;Richard Marquand;1983
1247;;The Ballad of Narayama;Shohei Imamura;1983
1248;;El Norte;Gregory Nava;1983
1249;;The King of Comedy;Martin Scorsese;1983
1250;;Local Hero;Bill Forsyth;1983
1251;;The Last Battle;Luc Besson;1983
1252;;Psycho II;Richard Franklin;1983
1253;;American Nightmare;Don McBrearty;1983
1254;;Eyes of Fire;Avery Crounse;1983
1255;;The Being;Jackie Kong;1983
1256;;Joseph Sargent;Nightmares;1983
1257;;The Deadly Spawn;Douglas McKeown;1983
1258;;The House on Sorority Row;Mark Rosman;1983
1259;;Gayracula;Roger Earl;1983
1260;;Chained Heat;Paul Nicholas;1983
1261;;Women's Prison Massacre;Bruno Mattei, Gilbert Roussel;1983
1262;;Panic Beats;Paul Naschy;1983
1263;;Angst;Gerald Kargl;1983
1264;;Once Upon a Time in America;Sergio Leone;1984
1265;;Threads;Mick Jackson;1984
1266;;A Passage to India;David Lean;1984
1267;;Amadeus;Miloš Forman;1984
1268;;City Limits;Aaron Lipstadt;1984
1269;;Fear City;"Abel Ferrara
";1984
1270;;Repo Man;Alex Cox;1984
1271;;Body Double;Brian De Palma;1984
1272;;La historia oficial;Luis Puenzo;1984
1273;;Camila;María Luisa Bemberg;1984
1274;;Eight Diagram Pole Fighter;Chia-Liang Liu;1984
1275;;Dune;David Lynch;1984
1276;;An Amorous Woman of Tang Dynasty;Eddie Ling-Ching Fong;1984
1277;;Emmanuelle IV;Francis Leroi, Iris Letans;1984
1278;;The Wannsee Conference;Heinz Schirk;1984
1279;;Antonio Gaudí;Hiroshi Teshigahara;1984
1280;;Homecoming;Ho Yim;1984
1281;;The Terminator;James Cameron;1984
1282;;Stranger Than Paradise;Jim Jarmusch;1984
1283;;Long Arm of the Law;Johnny Mak;1984
1284;;Runaway;Michael Crichton;1984
1285;;Godzilla;R.J. Kizer & Koji Hashimoto;1984
1286;;Grandview, U.S.A.;Randal Kleiser;1984
1287;;Ninja III: The Domination;Sam Firstenberg;1984
1288;;Furious;"Tom Sartori
";1984
1289;;Paris, Texas;Wim Wenders;1984
1290;;The Natural;Barry Levinson;1984
1291;;Ghostbusters;Ivan Reitman;1984
1292;;A Nightmare on Elm Street;Wes Craven;1984
1293;;This is Spinal Tap;Rob Reiner;1984
1294;;Beverly Hills Cop;Martin Brest;1984
1295;;The Killing Fields;Roland Joffé;1984
1296;;Utu;Geoff Murphy;1984
1297;;C.H.U.D.;Douglas Cheek;1984
1298;;Falconhead II: The Maneaters;Michael Zen;1984
1299;;Daddy Dearest;Arthur J. Bressan, Jr.;1984
1300;;Juice;Arthur J. Bressan;1984
1301;;Rats: Night of Terror;Bruno Mattei, Claudio Fragasso;1984
1302;;The Public Woman;Andrzej Żuławski;1984
1303;;Murder Rock;Lucio Fulci;1984
1304;;Hanna D.;Rino Di Silvestro;1984
1305;;Prizzi's Honor;John Huston;1985
1306;;Kiss of the Spider Woman;Héctor Babenco;1985
1307;;The Color Purple;Steven Spielberg;1985
1308;;A Room with a View;James Ivory;1985
1309;;Out of Africa;Sydney Pollack;1985
1310;;Ran;Akira Kurosawa;1985
1311;;Tampopo;Juzo Itami;1985
1312;;Naked Vengeance;Cirio H. Santiago;1985
1313;;The Angelic Conversation;Derek Jarman;1985
1314;;Kiss of the Spider Woman (El beso de la mujer araña);Héctor Babenco;1985
1315;;Tomboy;Herb Freed;1985
1316;;Police Story;Jackie Chan;1985
1317;;Détective;Jean-Luc Godard;1985
1318;;Hail Mary;Jean-Luc Godard;1985
1319;;The Breakfast Club;John Hughes;1985
1320;;Into the Night;"John Landis
";1985
1321;;After Hours;Martin Scorsese ;1985
1322;;Heaven Help Us;Michael Dinner;1985
1323;;Mr Vampire;Ricky Lau;1985
1324;;Back to the Future;Robert Zemeckis;1985
1325;;Future-Kill;Ronald W. Moore;1985
1326;;Brazil;Terry Gilliam;1985
1327;;Lifeforce;Tobe Hooper;1985
1328;;To Live and Die in L.A.;"William Friedkin
";1985
1329;;A Time to Live, A Time to Die;Hou Hsiao-Hsien;1985
1330;;Come and See;Elem Klimov;1985
1331;;Mishima: A Life in Four Chapters;Paul Schrader;1985
1332;;The Quiet Earth;Geoff Murphy;1985
1333;;The Purple Rose of Cairo;Woody Allen;1985
1334;;Vagabond;Agnès Varda;1985
1335;;Shoah;Claude Lanzmann;1985
1336;;The Official Story;Luis Puenzo;1985
1337;;The Tower;Jim Makichuk;1985
1338;;The Oracle;Roberta Findlay;1985
1339;;The Nail Gun Massacre;Bill Leslie, Terry Lofton;1985
1340;;Amazonia;Thierry Ragobert;1985
1341;;Hellhole;Pierre De Moro;1985
1342;;Massacre in Dinosaur Valley;Michele Massimo Tarantini;1985
1343;;Women in Fury;Michele Massimo Tarantini;1985
1344;;L'Amour Braque;Andrzej Żuławski;1985
1345;;Platoon;Oliver Stone;1986
1346;;Twisted;Adam Holender;1986
1347;;In a Glass Cage;Agustí Villaronga;1986
1348;;Shadows in Paradise;Aki Kaurismäki;1986
1349;;Thérèse;Alain Cavalier;1986
1350;;Sacrifice;Andrei Tarkovsky;1986
1351;;Parting Glances;bill sherwood;1986
1352;;Fair Game;Mario Andreacchio;1986
1353;;Caravaggio;Derek Jarman;1986
1354;;Never Too Young to Die;Gil Bettman;1986
1355;;Mala Noche;Gus Van Sant;1986
1356;;Peking Opera Blues;Hark Tsui;1986
1357;;La noche de los lápices;Héctor Olivera;1986
1358;;Aliens;James Cameron;1986
1359;;Henry: Portrait of a Serial Killer;John McNaughton;1986
1360;;Down by Law;Jim Jarmusch;1986
1361;;A Better Tomorrow;John Woo;1986
1362;;Cobra;Joseph Henabery;1986
1363;;Band of the Hand;Paul Michael Glaser;1986
1364;;Hollywood Vice Squad;Penelope Spheeris;1986
1365;;Robot Holocaust;Tim Kincaid;1986
1366;;Manhunter;Michael Mann;1986
1367;;Blue Velvet;David Lynch;1986
1368;;Hannah and Her Sisters;Woody Allen;1986
1369;;She's Gotta Have It;Spike Lee;1986
1370;;Children of a Lesser God;Randa Haines;1986
1371;;Salvador;Oliver Stone;1986
1372;;The Decline of the American Empire (Le Déclin de l'Empire Américain);Denys Arcand;1986
1373;;Peking Opera Blues;Tsui Hark;1986
1374;;Ferris Bueller's Day Off;John Hughes;1986
1375;;Top Gun;Tony Scott;1986
1376;;Sherman's March;Ross McElwee;1986
1377;;Stand By Me;Rob Reiner;1986
1378;;The Horse Thief;Tian Zhuangzhuang;1986
1379;;The Fly;David Cronenberg;1986
1380;;Tampopo;Jûzô Itami;1986
1381;;Nomads;John McTiernan;1986
1382;;April Fool's Day;Fred Walton;1986
1383;;Chopping Mall;Jim Wynorski;1986
1384;;Neon Maniacs;Joseph Mangine;1986
1385;;Sorority House Massacre;Carol Frank;1986
1386;;Crawlspace;David Schmoeller;1986
1387;;Killer Party;William Fruet;1986
1388;;From Beyond;Stuart Gordon;1986
1389;;Texas Chainsaw Massacre 2;Tobe Hooper;1986
1390;;Night of the Creeps;Fred Dekker;1986
1391;;Bad Girls Dormitory;Tim Kincaid;1986
1392;;The Naked Cage;Paul Nicholas;1986
1393;;Reform School Girls;Tom DeSimone;1986
1394;;Convent of Sinners;Joe D'Amato;1986
1395;;I've Heard the Mermaids Singing;Patricia Rozema;1987
1396;;Fatal Attraction;Adrian Lyne;1987
1397;;Broadcast News;James L. Brooks;1987
1398;;Moonstruck;Norman Jewison;1987
1399;;Law of Desire;Pedro Almodóvar;1987
1400;;Angel Heart;Alan Parker;1987
1401;;Hollywood Cop;Amir Shervan;1987
1402;;Goodbye Children (Au Revoir les Enfants);Louis Malle;1987
1403;;An Autumn's Tale;Mabel Cheung;1987
1404;;Deadly Prey;"David A. Prior
";1987
1405;;The Last of England;Derek Jarman;1987
1406;;White of the Eye;Donald Cammell;1987
1407;;Chronicle of a Death Foretold (Crónica de una muerte anunciada);Francesco Rosi;1987
1408;;The Hidden;"Jack Sholder
";1987
1409;;King Lear;Jean-Luc Godard;1987
1410;;Miami Connection;Park Woo-Sang, Y.K. Kim;1987
1411;;Slaughterhouse;Rick Roessler;1987
1412;;City on Fire;Ringo Lam;1987
1413;;Nightflyers;Robert Collector;1987
1414;;Full Metal Jacket;Stanley Kubrick;1987
1415;;Riot on 42nd Street;Tim Kincaid;1987
1416;;Mutant Hunt;Tim Kincaid;1987
1417;;A Chinese Ghost Story;Ching Siu-tung;1987
1418;;Raising Arizona;Joel Coen;1987
1419;;Brightness (Yeelen);Souleymane Cissé;1987
1420;;Project A, Part II;Jackie Chan;1987
1421;;Wings of Desire (Der Himmel Über Berlin);Wim Wenders;1987
1422;;Withnail & I;Bruce Robinson;1987
1423;;The Princess Bride;Rob Reiner;1987
1424;;Babette's Feast;Gabriel Axel;1987
1425;;Good Morning, Vietnam;Barry Levinson;1987
1426;;Wall Street;Oliver Stone;1987
1427;;The Untouchables;Brian De Palma;1987
1428;;Red Sorghum;Zhang Yimou;1987
1429;;The Dead;John Huston;1987
1430;;Housekeeping;Bill Forsyth;1987
1431;;RoboCop;Paul Verhoeven;1987
1432;;Hellraiser;Clive Barker;1987
1433;;Blood Diner;Jackie Kong;1987
1434;;Cheerleader Camp;John Quinn;1987
1435;;Rock 'n' Roll Nightmare;John Fasano;1987
1436;;Stripped to Kill;Katt Shea;1987
1437;;Doom Asylum;Richard Friedman;1987
1438;;Dolls;Stuart Gordon;1987
1439;;Hello Mary Lou: Prom Night II;Bruce Pittman;1987
1440;;Slumber Party Massacre II;Deborah Brock;1987
1441;;Virgins from Hell;Ackyl Anwari;1987
1442;;Sexandroide;Michel Ricaud;1987
1443;;Nekromantik;Jörg Buttgereit;1987
1444;;Delirium: Photo of Gioia;Lamberto Bava;1987
1445;;Anguish;Bigas Luna;1987
1446;;Dangerous Liaisons;Stephen Frears;1988
1447;;The Accidental Tourist;Lawrence Kasdan;1988
1448;;The Fruit Machine;Philip Saville;1988
1449;;Rain Man;Barry Levinson;1988
1450;;Ariel;Aki Kaurismäki;1988
1451;;Alien from L.A.;Albert Pyun;1988
1452;;Medea;Lars Von Trier;1988
1453;;Milagro en Roma;Lisandro Duque Naranjo;1988
1454;;The Big Blue;Luc Besson;1988
1455;;The Last Temptation of Christ;Martin Scorsese;1988
1456;;Story of Women;Claude Chabrol;1988
1457;;Hell Comes to Frogtown;Donald G. Jackson, R.J. Kizer;1988
1458;;Tucker: The Man and his Dream;Francis Ford Coppola;1988
1459;;The Vanishing;George Sluizer;1988
1460;;Lady Terminator;"H. Tjut Djalil
";1988
1461;;Deadbeat at Dawn;Jim Van Bebber;1988
1462;;Urinal;John Greyson;1988
1463;;Troma's War;Michael Herz, Lloyd Kaufman;1988
1464;;Un domingo feliz;Olegario Barrera;1988
1465;;Patty Hearst;Paul Schrader;1988
1466;;Women on the Verge of a Nervous Breakdown;Pedro Almodóvar;1988
1467;;She Wolves of the Wasteland;"Robert Hayes
";1988
1468;;Fable of the Beautiful Pigeon Fancier (Fábula de la bella palomera);Ruy Guerra;1988
1469;;Rouge;Stanley Kwan;1988
1470;;Miracle Mile;Steve De Jarnatt;1988
1471;;Distant Voices, Still Lives;Terence Davies;1988
1472;;The Adventures of Baron Munchausen;Terry Gilliam;1988
1473;;Superstar: The Karen Carpenter Story;Todd Haynes;1988
1474;;Cartas del parque;Tomás Gutiérrez Alea;1988
1475;;Bull Durham;Ron Shelton;1988
1476;;Hotel Terminus: The Life and Times of Klaus Barbie;Marcel Ophüls;1988
1477;;Alice;Jan Švankmajer;1988
1478;;The Thin Blue Line;Errol Morris;1988
1479;;Akira;Katsuhiro Otomo;1988
1480;;A Fish Called Wanda;Charles Crichton and John Cleese;1988
1481;;A Tale of the Wind;Joris Ivens;1988
1482;;The Naked Gun;David Zucker;1988
1483;;Cinema Paradiso;Giuseppe Tornatore;1988
1484;;Grave of the Fireflies;Isao Takahata;1988
1485;;Big;Penny Marshall;1988
1486;;Who Framed Roger Rabbit?;Robert Zemeckis;1988
1487;;The Decalogue;Krzysztof Kieślowski;1988
1488;;Die Hard;John McTiernan;1988
1489;;Dead Ringers;David Cronenberg;1988
1490;;Landscape in the Mist;Theo Angelopoulos;1988
1491;;Story of Women;Claude Chabrol;1988
1492;;Drowning By Numbers;Peter Greenaway;1988
1493;;Vampire's Kiss;Robert Bierman;1988
1494;;Sleepaway Camp II;Michael A. Simpson;1988
1495;;Flesh Eating Mothers;James Aviles Martin;1988
1496;;Hellbound: Hellraiser II;Tony Randel;1988
1497;;Death Spa;Michael Fischa;1988
1498;;976-EVIL;Jim Wynorski;1988
1499;;The Hand of Death;Siu-Tung Ching;1988
1500;;Iced;Jeff Kwitny;1988
1501;;Slime City;Greg Lamberson;1988
1502;;Brain Damage;Frank Henenlotter;1988
1503;;Slaughterhouse Rock;Dimitri Logothetis;1988
1504;;Party Line;William Webb;1988
1505;;Jungle Virgin Force;Danu Umbara;1988
1506;;Witchery;When a storm strands a group on a Massachusetts island where the only dwelling is an old hotel supposedly haunted by the ghost of a former German actress.;1988
1507;;Touch of Death;Lance Comfort;1988
1508;;The Spider Labyrinth;Gianfranco Giagni;1988
1509;;Primal Rage;Vittorio Rambaldi;1988
1510;;Obsession: A Taste for Fear;Piccio Raffanini;1988
1511;;Domino;Ivana Massetti;1988
1512;;The Summer of Miss Forbes  (El verano de la señora Forbes);Jaime Humberto Hermosillo;1989
1513;;Field of Dreams;Phil Alden Robinson;1989
1514;;My Left Foot;Jim Sheridan;1989
1515;;Elephant;Alan Clarke;1989
1516;;Tongues Untied;Marlon Riggs;1989
1517;;Love Without Pity (Un Monde Sans Pitié);Éric Rochant;1989
1518;;Drugstore Cowboy;Gus Van Sant;1989
1519;;Sea Of Love;Harold Becker;1989
1520;;Looking for Langston;Isaac Julien;1989
1521;;Baxter;Jérôme Boivin;1989
1522;;Mystery Train;Jim Jarmusch;1989
1523;;God of Gamblers;Jing Wong;1989
1524;;The Killer;John Woo;1989
1525;;Longtime Companion;Norman René;1989
1526;;The Cook, The Thief, His Wife & Her Lover;Peter Greenaway;1989
1527;;The Reception;Robert Morin;1989
1528;;Do the Right Thing;Spike Lee;1989
1529;;Tetsuo: The Iron Man;Shin'ya Tsukamoto;1989
1530;;Buddies;Yasuo Furuhata;1989
1531;;When Harry Met Sally;Rob Reiner;1989
1532;;Crimes and Misdemeanors;Woody Allen;1989
1533;;Batman;Tim Burton;1989
1534;;Glory;Edward Zwick;1989
1535;;The Cook, the Thief, His Wife, & Her Lover;Peter Greenaway;1989
1536;;The Killer;John Woo;1989
1537;;The Asthenic Syndrome;Kira Muratova;1989
1538;;The Unbelievable Truth;Hal Hartley;1989
1539;;Roger & Me;Michael Moore;1989
1540;;Sex, Lies, and Videotape;Steven Soderbergh;1989
1541;;A City of Sadness;Hou Hsiao-hsien;1989
1542;;Say Anything;Cameron Crowe;1989
1543;;Sleepaway Camp III;Michael A. Simpson;1989
1544;;Hellgate;William A. Levey;1989
1545;;Things;Andrew Jordan;1989
1546;;Society;Brian Yuzna;1989
1547;;C.H.U.D. II: Bud the Chud;David Blyth;1989
1548;;Stripped to Kill II: Live Girls;Katt Shea;1989
1549;;Nightmare Beach;Horror, Thriller, Mystery;1989
1550;;The Church;An old Gothic cathedral, built over a mass grave, develops strange powers which trap a number of people inside with ghosts from a 12th Century massacre seeking to resurrect an ancient demon from the bowels of the Earth.;1989
1551;;Begotten;E. Elias Merhige;1990
1552;;Goodfellas;Martin Scorsese;1990
1553;;Dances with Wolves;Kevin Costner;1990
1554;;Close-Up;Abbas Kiarostami;1990
1555;;King of New York;Abel Ferrara;1990
1556;;The Match Factory Girl;Aki Kaurismäki;1990
1557;;Dreams;Akira Kurosawa;1990
1558;;Bad Influence;"Curtis Hanson
";1990
1559;;Jacob's Ladder;Adrian Lyne;1990
1560;;Wild At Heart;David Lynch;1990
1561;;Paris is Burning;Jennie Livingston;1990
1562;;Total Recall;Paul Verhoeven;1990
1563;;La Luna en el Espejo;Silvio Caiozzi;1990
1564;;Days of Being Wild;Wong Kar-Wai;1990
1565;;Trust;Hal Hartley;1990
1566;;The Garden;Derek Jarman;1990
1567;;No Fear, No Die;Claire Denis;1990
1568;;Pretty Woman;Garry Marshall;1990
1569;;Archangel;Guy Maddin;1990
1570;;Edward Scissorhands;Tim Burton;1990
1571;;Europa Europa;Agnieszka Holland;1990
1572;;Reversal of Fortune;Barbet Schroeder;1990
1573;;Sorority House Massacre II;Jim Wynorski;1990
1574;;Shakma;Hugh Parks, Tom Logan;1990
1575;;Hard to Die;Jim Wynorski;1990
1576;;Basket Case 2;Frank Henenlotter;1990
1577;;Blood Games;Joseph Merhi;1990
1578;;Mirror Mirror;Nico Mastorakis;1990
1579;;Flatliners;Joel Schumacher;1990
1580;;Jail House Eros;Sai Hung Fung, Jing Wong;1990
1581;;JFK;Oliver Stone;1991
1582;;The Silence of the Lambs;Jonathan Demme;1991
1583;;Un lugar en el mundo;Adolfo Aristarain;1991
1584;;Timebomb;Avi Nesher;1991
1585;;No Skin Off My Ass;Bruce LaBruce;1991
1586;;Danzón;María Novaro;1991
1587;;Naked Lunch;David Cronenberg;1991
1588;;Edward II;Derek Jarman;1991
1589;;Steel and Lace;Ernest D. Farino;1991
1590;;My own Private Idaho;Gus Van Sant;1991
1591;;Once Upon a Time in China;Tsui Hark;1991
1592;;Night on Earth;Jim Jarmusch;1991
1593;;Hudson Hawk;Michael Lehmann;1991
1594;;Latino Bar;Paul Leduc;1991
1595;;Vegas in Space;Phillip R. Ford;1991
1596;;Thelma & Louise;Ridley Scott;1991
1597;;Mission: Killfast;Ted V. Mikels;1991
1598;;Poison;Todd Haynes;1991
1599;;Boyz n the Hood;John Singleton;1991
1600;;The Beautiful Troublemaker;Jacques Rivette;1991
1601;;The Rapture;Michael Tolkin;1991
1602;;A Brighter Summer Day;Edward Yang;1991
1603;;Slacker;Richard Linklater;1991
1604;;Terminator 2: Judgment Day;James Cameron;1991
1605;;Delicatessen;Jean-Pierre Jeunet and Marc Caro;1991
1606;;The Double Life of Veronique (La Double Vie de Véronique);Krzysztof Kieślowski;1991
1607;;Tongues Untied;Marlon Riggs;1991
1608;;Raise the Red Lantern;Zhang Yimou;1991
1609;;Hearts of Darkness: A Filmmaker's Apocalypse;Fax Bahr and George Hickenlooper;1991
1610;;Dolly Dearest;Maria Lease;1991
1611;;The People Under the Stairs;Wes Craven;1991
1612;;There's Nothing Out There!;Rolfe Kanefsky;1991
1613;;The Sect;Michele Soavi;1991
1614;;Nekromantik 2;Jörg Buttgereit;1991
1615;;Forbidden Love;Lynne Fernie, Aerlyn Weissman;1992
1616;;The Crying Game;Neil Jordan;1992
1617;;Unforgiven;Clint Eastwood;1992
1618;;Nemesis;Albert Pyun;1992
1619;;The Dead Boys' Club;Mark Christopher;1992
1620;;Autumn Moon;Clara Law;1992
1621;;Naked Killer;Clarence Fok Yiu-leung;1992
1622;;Hurricane Smith;Colin Budds;1992
1623;;Savage Nights;Cyril Collard;1992
1624;;El lado oscuro del corazón;Eliseo Subiela;1992
1625;;To Live;Evans Chan;1992
1626;;Freejack;Geoff Murphy;1992
1627;;The Living End;Gregg Araki;1992
1628;;92 Legendary La Rose Noire;Jeffrey Lau;1992
1629;;Hard Boiled;John Woo;1992
1630;;Crónicas ginecológicas;Mónica Henríquez;1992
1631;;Basic Instinct;Paul Verhoeven;1992
1632;;Reservoir Dogs;Quentin Tarantino;1992
1633;;Rock Hudson's Home Movies;Mark Rappaport;1992
1634;;Bitter Moon;Roman Polanski;1992
1635;;Center Stage;Stanley Kwan;1992
1636;;Swoon;Tom Kalin;1992
1637;;Romper Stomper;Geoffrey Wright;1992
1638;;Strictly Ballroom;Baz Luhrmann;1992
1639;;The Player;Robert Altman;1992
1640;;Glengarry Glen Ross;James Foley;1992
1641;;A Winter's Tale;Éric Rohmer;1992
1642;;Man Bites Dog;Rémy Belvaux, André Bonzel, Benoît Poelvoorde;1992
1643;;Bram Stoker's Dracula;Francis Ford Coppola;1992
1644;;Aileen Wuornos: The Selling of a Serial Killer;Nick Broomfield;1992
1645;;Candyman;Bernard Rose;1992
1646;;Braindead;Jon Moritsugu;1992
1647;;Basket Case 3: The Progeny;Frank Henenlotter;1992
1648;;976-EVIL 2;Jim Wynorski;1992
1649;;Zero Patience;John Greyson;1993
1650;;Farewell My Concubine;Chen Kaige;1993
1651;;Schindler's List;Steven Spielberg;1993
1652;;Como agua para chocolate;Alfonso Arau;1993
1653;;Strawberry and Chocolate (Fresa y chocolate);Juan Carlos Tabío, Tomás Gutiérrez Alea;1993
1654;;The Wedding Banquet;Ang Lee;1993
1655;;De eso no se habla;María Luisa Bemberg;1993
1656;;The Age of Innocence;Martin Scorsese;1993
1657;;Deadfall;Christopher Coppola;1993
1658;;Blue;Derek Jarman;1993
1659;;Wittgenstein;Derek Jarman;1993
1660;;Totally F***ed Up;Gregg Araki;1993
1661;;Cronos;Guillermo del Toro;1993
1662;;Even Cowgirls get the blues;Gus Van Sant;1993
1663;;Groundhog Day;Harold Ramis;1993
1664;;The Piano;Jane Champion;1993
1665;;Boxing Helena;Jennifer Chambers Lynch;1993
1666;;Road to Revenge;John De Hart, James Paradise;1993
1667;;Tirano Banderas;José Luis García Sánchez;1993
1668;;Cyborg Cop;Sam Firstenberg;1993
1669;;Dottie Gets Spanked;Todd Haynes;1993
1670;;The Blue Kite;Tian Zhuangzhuang;1993
1671;;Philadelphia;Jonathan Demme;1993
1672;;The Puppetmaster;Hou Hsiao-hsien;1993
1673;;Short Cuts;Robert Altman;1993
1674;;Three Colors: Blue;Krzysztof Kieślowski;1993
1675;;Farewell My Concubine;Chen Kaige;1993
1676;;The Wedding Banquet;Ang Lee;1993
1677;;Thirty Two Short Films About Glenn Gould;François Girard;1993
1678;;Jurassic Park;Steven Spielberg;1993
1679;;The Monster;Shyam Ramsay and Tulsi Ramsay;1993
1680;;Body Melt;Philip Brophy;1993
1681;;Chained Heat II;Lloyd Simandl;1993
